datetime,value_1,value_2,value_3
2022-06-29 16:00:00,1919.6800537109,98.400001525879,102
2022-06-29 16:15:00,1859.1999511719,107.19999694824,93
2022-06-29 16:30:00,1836.8000488281,99.400001525879,107
2022-06-29 16:45:00,1792.9599609375,94.400001525879,102
2022-06-29 17:00:00,1863.1999511719,78.699996948242,81
2022-06-29 17:15:00,1850.4000244141,84.599998474121,89
2022-06-29 17:30:00,1840.8000488281,89.300003051758,94
2022-06-29 17:45:00,1804.6400146484,82,80
2022-06-29 18:00:00,1526.8800048828,75.5,82
2022-06-29 18:15:00,1695.1999511719,64.699996948242,70
2022-06-29 18:30:00,1750.2399902344,88,78
2022-06-29 18:45:00,1732.9599609375,108.80000305176,104
2022-06-29 19:00:00,1895.3599853516,79.900001525879,91
2022-06-29 19:15:00,1839.3599853516,85,87
2022-06-29 19:30:00,1826.8800048828,103.5,94
2022-06-29 19:45:00,1792.4799804688,83.699996948242,87
2022-06-29 20:00:00,1771.5200195312,91.800003051758,91
2022-06-29 20:15:00,1662.8800048828,75.800003051758,84
2022-06-29 20:30:00,1333.5999755859,91,76
2022-06-29 20:45:00,1428.6400146484,76.400001525879,81
2022-06-29 21:00:00,1556,57.400001525879,69
2022-06-29 21:15:00,1630.5600585938,75.599998474121,60
2022-06-29 21:30:00,1740.3199462891,85.800003051758,75
2022-06-29 21:45:00,1713.1199951172,106.5,101
2022-06-29 22:00:00,1791.8399658203,108.69999694824,94
2022-06-29 22:15:00,1747.1999511719,91.199996948242,115
2022-06-29 22:30:00,1482.5600585938,116.30000305176,103
2022-06-29 22:45:00,1625.9200439453,112.69999694824,104
2022-06-29 23:00:00,1611.8399658203,107.19999694824,105
2022-06-29 23:15:00,1488.1600341797,80.800003051758,94
2022-06-29 23:30:00,1291.0400390625,71.199996948242,79
2022-06-29 23:45:00,805.11999511719,62,68
2022-06-30 00:00:00,743.67999267578,49.400001525879,50
2022-06-30 00:15:00,885.91998291016,46.799999237061,49
2022-06-30 00:30:00,974.08001708984,41.599998474121,47
2022-06-30 00:45:00,968.32000732422,42.5,40
2022-06-30 01:00:00,972.47998046875,42.400001525879,44
2022-06-30 01:15:00,869.59997558594,40.799999237061,43
2022-06-30 01:30:00,810.08001708984,40.900001525879,39
2022-06-30 01:45:00,779.03997802734,39.5,43
2022-06-30 02:00:00,787.84002685547,42.799999237061,42
2022-06-30 02:15:00,690.23999023438,39.5,39
2022-06-30 02:30:00,612.47998046875,40.299999237061,42
2022-06-30 02:45:00,742.88000488281,39.700000762939,38
2022-06-30 03:00:00,844.96002197266,43.200000762939,42
2022-06-30 03:15:00,815.52001953125,39.400001525879,42
2022-06-30 03:30:00,682.55999755859,39.700000762939,38
2022-06-30 03:45:00,638.88000488281,42.400001525879,43
2022-06-30 04:00:00,841.91998291016,44.299999237061,43
2022-06-30 04:15:00,926.88000488281,44.299999237061,41
2022-06-30 04:30:00,1055.0400390625,43.200000762939,46
2022-06-30 04:45:00,1060.8000488281,44.799999237061,45
2022-06-30 05:00:00,1236.1600341797,46.299999237061,41
2022-06-30 05:15:00,1562.2399902344,52.400001525879,49
2022-06-30 05:30:00,1223.5200195312,47.799999237061,46
2022-06-30 05:45:00,1333.5999755859,47.900001525879,52
2022-06-30 06:00:00,1827.5200195312,53.200000762939,53
2022-06-30 06:15:00,1906.2399902344,70,62
2022-06-30 06:30:00,1647.3599853516,77.199996948242,79
2022-06-30 06:45:00,1664.6400146484,73.099998474121,80
2022-06-30 07:00:00,1980.9599609375,80.400001525879,72
2022-06-30 07:15:00,1959.3599853516,99.599998474121,94
2022-06-30 07:30:00,1988.4799804688,98.400001525879,106
2022-06-30 07:45:00,2034.2399902344,116,98
2022-06-30 08:00:00,2108.8000488281,102.09999847412,115
2022-06-30 08:15:00,2136.8000488281,104,107
2022-06-30 08:30:00,2007.3599853516,109,112
2022-06-30 08:45:00,1914.8800048828,100.19999694824,106
2022-06-30 09:00:00,1873.5999755859,106.80000305176,98
2022-06-30 09:15:00,2134.5600585938,80.300003051758,94
2022-06-30 09:30:00,2191.1999511719,97.199996948242,82
2022-06-30 09:45:00,2302.3999023438,106.19999694824,102
2022-06-30 10:00:00,2192.8000488281,114,111
2022-06-30 10:15:00,2157.7600097656,107.19999694824,100
2022-06-30 10:30:00,2041.7600097656,110.09999847412,115
2022-06-30 10:45:00,2081.7600097656,98.800003051758,104
2022-06-30 11:00:00,2084.1599121094,97.800003051758,92
2022-06-30 11:15:00,1927.3599853516,109.19999694824,107
2022-06-30 11:30:00,1675.8399658203,107.19999694824,104
2022-06-30 11:45:00,1787.8399658203,85.400001525879,97
2022-06-30 12:00:00,2151.6799316406,101.09999847412,92
2022-06-30 12:15:00,2048.8000488281,91.699996948242,93
2022-06-30 12:30:00,2147.5200195312,90.800003051758,103
2022-06-30 12:45:00,2031.6800537109,91.5,97
2022-06-30 13:00:00,1960.3199462891,93.199996948242,88
2022-06-30 13:15:00,2149.4399414062,89.300003051758,106
2022-06-30 13:30:00,2123.1999511719,96.400001525879,105
2022-06-30 13:45:00,1928.4799804688,104.09999847412,94
2022-06-30 14:00:00,1912.4799804688,102.69999694824,107
2022-06-30 14:15:00,2097.6000976562,104.90000152588,97
2022-06-30 14:30:00,2118.5600585938,125.19999694824,113
2022-06-30 14:45:00,1992.4799804688,104.90000152588,120
2022-06-30 15:00:00,1984.4799804688,91.400001525879,102
2022-06-30 15:15:00,2049.7600097656,111.40000152588,108
2022-06-30 15:30:00,2047.6800537109,102.59999847412,104
2022-06-30 15:45:00,1925.1199951172,107.69999694824,113
2022-06-30 16:00:00,1933.7600097656,117.09999847412,110
2022-06-30 16:15:00,1900,106.69999694824,101
2022-06-30 16:30:00,1809.9200439453,109,113
2022-06-30 16:45:00,1802.4000244141,108,111
2022-06-30 17:00:00,1824.9599609375,83.300003051758,96
2022-06-30 17:15:00,1878.8800048828,106.90000152588,105
2022-06-30 17:30:00,1824.8000488281,105.09999847412,112
2022-06-30 17:45:00,1701.7600097656,92.099998474121,91
2022-06-30 18:00:00,1597.2800292969,95.400001525879,103
2022-06-30 18:15:00,1684.4799804688,81.599998474121,84
2022-06-30 18:30:00,1677.9200439453,92.699996948242,86
2022-06-30 18:45:00,1756.9599609375,107.69999694824,100
2022-06-30 19:00:00,1929.7600097656,95.900001525879,94
2022-06-30 19:15:00,1906.7199707031,88.400001525879,99
2022-06-30 19:30:00,1876.8000488281,95.5,97
2022-06-30 19:45:00,1780.4799804688,103.59999847412,93
2022-06-30 20:00:00,1722.8800048828,91.599998474121,100
2022-06-30 20:15:00,1553.1199951172,89.900001525879,98
2022-06-30 20:30:00,1444.8000488281,83.199996948242,84
2022-06-30 20:45:00,1432.4799804688,77.099998474121,87
2022-06-30 21:00:00,1577.5999755859,76.400001525879,84
2022-06-30 21:15:00,1577.7600097656,83.199996948242,78
2022-06-30 21:30:00,1672.1600341797,84.900001525879,86
2022-06-30 21:45:00,1775.3599853516,137.10000610352,109
2022-06-30 22:00:00,1744.1600341797,136.10000610352,133
2022-06-30 22:15:00,1581.1199951172,132.10000610352,130
2022-06-30 22:30:00,1510.7199707031,138.10000610352,118
2022-06-30 22:45:00,1541.4399414062,118.40000152588,122
2022-06-30 23:00:00,1648.6400146484,99.900001525879,112
2022-06-30 23:15:00,1578.5600585938,93.900001525879,109
2022-06-30 23:30:00,1507.0400390625,84.900001525879,95
2022-06-30 23:45:00,1498.0799560547,81.099998474121,93
2022-07-01 00:00:00,1249.1199951172,81.400001525879,75
2022-07-01 00:15:00,732.79998779297,58.799999237061,72
2022-07-01 00:30:00,741.76000976562,39.799999237061,46
2022-07-01 00:45:00,774.88000488281,62.700000762939,41
2022-07-01 01:00:00,833.28002929688,42.099998474121,41
2022-07-01 01:15:00,797.11999511719,39.599998474121,38
2022-07-01 01:30:00,777.59997558594,37.099998474121,41
2022-07-01 01:45:00,750.55999755859,40,41
2022-07-01 02:00:00,737.44000244141,42.099998474121,39
2022-07-01 02:15:00,717.91998291016,36.400001525879,41
2022-07-01 02:30:00,728,37.700000762939,38
2022-07-01 02:45:00,746.55999755859,35.700000762939,36
2022-07-01 03:00:00,845.28002929688,38.200000762939,39
2022-07-01 03:15:00,840.96002197266,37.900001525879,39
2022-07-01 03:30:00,774.88000488281,34.5,35
2022-07-01 03:45:00,879.35998535156,38.700000762939,39
2022-07-01 04:00:00,928.64001464844,38,36
2022-07-01 04:15:00,893.44000244141,39.599998474121,40
2022-07-01 04:30:00,928.64001464844,39.5,42
2022-07-01 04:45:00,1019.6799926758,40.900001525879,39
2022-07-01 05:00:00,1463.1999511719,45.700000762939,43
2022-07-01 05:15:00,1307.8399658203,46.200000762939,48
2022-07-01 05:30:00,1260.4799804688,45.200000762939,42
2022-07-01 05:45:00,1245.2800292969,44.799999237061,50
2022-07-01 06:00:00,1340.4799804688,45.599998474121,51
2022-07-01 06:15:00,1805.5999755859,64.900001525879,56
2022-07-01 06:30:00,1887.0400390625,66.5,70
2022-07-01 06:45:00,1598.2399902344,64.699996948242,65
2022-07-01 07:00:00,1942.2399902344,77.699996948242,75
2022-07-01 07:15:00,1872.6400146484,99.300003051758,95
2022-07-01 07:30:00,1919.5200195312,99.400001525879,96
2022-07-01 07:45:00,1823.0400390625,100.69999694824,104
2022-07-01 08:00:00,1890.7199707031,119.69999694824,117
2022-07-01 08:15:00,1825.7600097656,106.40000152588,110
2022-07-01 08:30:00,1910.0799560547,109.59999847412,105
2022-07-01 08:45:00,1759.3599853516,100.09999847412,98
2022-07-01 09:00:00,1728.8000488281,98.800003051758,104
2022-07-01 09:15:00,1885.5999755859,82.400001525879,98
2022-07-01 09:30:00,2027.6800537109,88.900001525879,92
2022-07-01 09:45:00,1968.1600341797,104.40000152588,102
2022-07-01 10:00:00,1981.9200439453,112.80000305176,116
2022-07-01 10:15:00,1922.8800048828,106.90000152588,101
2022-07-01 10:30:00,1890.2399902344,118.30000305176,119
2022-07-01 10:45:00,1891.6800537109,114.80000305176,109
2022-07-01 11:00:00,1995.0400390625,103.19999694824,104
2022-07-01 11:15:00,1751.1999511719,104.5,116
2022-07-01 11:30:00,1425.9200439453,100,97
2022-07-01 11:45:00,1656.3199462891,76.800003051758,94
2022-07-01 12:00:00,1901.2800292969,93.766670227051,91.599998474121
2022-07-01 12:15:00,1940.1600341797,98.400001525879,91.599998474121
2022-07-01 12:30:00,1827.5200195312,98.400001525879,91.599998474121
2022-07-01 12:45:00,1807.3599853516,98.400001525879,91.599998474121
2022-07-01 13:00:00,1806.8800048828,98.400001525879,91.599998474121
2022-07-01 13:15:00,1864.4799804688,108.19999694824,99
2022-07-01 13:30:00,1833.4399414063,88.800003051758,93
2022-07-01 13:45:00,1773.2800292969,111.19999694824,111
2022-07-01 14:00:00,1735.8399658203,98,112
2022-07-01 14:15:00,1969.5999755859,85.300003051758,78
2022-07-01 14:30:00,1913.1199951172,112.30000305176,111
2022-07-01 14:45:00,1925.5999755859,112,122
2022-07-01 15:00:00,1813.1199951172,107.90000152588,102
2022-07-01 15:15:00,1802.7199707031,113.5,116
2022-07-01 15:30:00,1799.5200195312,108.40000152588,110
2022-07-01 15:45:00,1726.0799560547,104,97
2022-07-01 16:00:00,1790.0799560547,106.40000152588,107
2022-07-01 16:15:00,1814.8800048828,96.599998474121,93
2022-07-01 16:30:00,1794.4000244141,101.5,105
2022-07-01 16:45:00,1785.1199951172,101.09999847412,108
2022-07-01 17:00:00,1825.9200439453,100.90000152588,90
2022-07-01 17:15:00,1716.9599609375,83.5,99
2022-07-01 17:30:00,1651.1999511719,98.900001525879,99
2022-07-01 17:45:00,1541.9200439453,75.099998474121,81
2022-07-01 18:00:00,1452.3199462891,82.400001525879,89
2022-07-01 18:15:00,1599.6800537109,63.5,67
2022-07-01 18:30:00,1771.1999511719,87.599998474121,82
2022-07-01 18:45:00,1646.0799560547,102.30000305176,94
2022-07-01 19:00:00,1630.7199707031,83.300003051758,93
2022-07-01 19:15:00,1687.8399658203,80.699996948242,88
2022-07-01 19:30:00,1699.8399658203,77.400001525879,86
2022-07-01 19:45:00,1659.3599853516,84.400001525879,77
2022-07-01 20:00:00,1628.3199462891,79.900001525879,85
2022-07-01 20:15:00,1471.0400390625,77.699996948242,74
2022-07-01 20:30:00,1281.4399414062,77.599998474121,80
2022-07-01 20:45:00,1345.4399414062,78.599998474121,80
2022-07-01 21:00:00,1391.5200195312,77.199996948242,73
2022-07-01 21:15:00,1536.8000488281,83.400001525879,82
2022-07-01 21:30:00,1536.4799804688,79.599998474121,84
2022-07-01 21:45:00,1616.4799804688,120,99
2022-07-01 22:00:00,1567.1999511719,110.69999694824,112
2022-07-01 22:15:00,1363.8399658203,115.40000152588,111
2022-07-01 22:30:00,1296.6400146484,113.09999847412,102
2022-07-01 22:45:00,1403.6800537109,96.599998474121,100
2022-07-01 23:00:00,1437.4399414062,108.59999847412,108
2022-07-01 23:15:00,1260.4799804688,86.699996948242,90
2022-07-01 23:30:00,1110.8800048828,68.599998474121,78
2022-07-01 23:45:00,745.91998291016,72.800003051758,66
2022-07-02 00:00:00,804.15997314453,45.200000762939,51
2022-07-02 00:15:00,685.28002929688,38.599998474121,48
2022-07-02 00:30:00,774.88000488281,38.900001525879,38
2022-07-02 00:45:00,674.71997070312,39.099998474121,40
2022-07-02 01:00:00,692.64001464844,39.099998474121,43
2022-07-02 01:15:00,705.76000976562,42.400001525879,39
2022-07-02 01:30:00,650.23999023438,40.599998474121,43
2022-07-02 01:45:00,664.64001464844,38.799999237061,43
2022-07-02 02:00:00,691.20001220703,38.799999237061,37
2022-07-02 02:15:00,644.79998779297,38.799999237061,41
2022-07-02 02:30:00,650.71997070312,39.200000762939,41
2022-07-02 02:45:00,633.44000244141,39.700000762939,37
2022-07-02 03:00:00,768.64001464844,40.099998474121,41
2022-07-02 03:15:00,824.32000732422,40.299999237061,37
2022-07-02 03:30:00,856.64001464844,39.299999237061,42
2022-07-02 03:45:00,813.44000244141,39.900001525879,41
2022-07-02 04:00:00,718.55999755859,39.200000762939,37
2022-07-02 04:15:00,730.40002441406,39.099998474121,41
2022-07-02 04:30:00,788.64001464844,39.200000762939,41
2022-07-02 04:45:00,945.44000244141,40,38
2022-07-02 05:00:00,1058.2399902344,39.400001525879,42
2022-07-02 05:15:00,1347.5200195312,42,39
2022-07-02 05:30:00,1563.6800537109,41.599998474121,45
2022-07-02 05:45:00,1371.8399658203,44.799999237061,46
2022-07-02 06:00:00,1905.5999755859,44.799999237061,42
2022-07-02 06:15:00,1551.3599853516,42.799999237061,46
2022-07-02 06:30:00,1421.5999755859,48.5,54
2022-07-02 06:45:00,1458.2399902344,71.599998474121,53
2022-07-02 07:00:00,1616.3199462891,77.599998474121,75
2022-07-02 07:15:00,1737.4399414062,104.40000152588,82
2022-07-02 07:30:00,1944.8000488281,100.40000152588,108
2022-07-02 07:45:00,1706.5600585938,126,114
2022-07-02 08:00:00,1746.4000244141,121,106
2022-07-02 08:15:00,1797.7600097656,108.30000305176,119
2022-07-02 08:30:00,1858.8800048828,108.90000152588,113
2022-07-02 08:45:00,1955.1999511719,99.900001525879,98
2022-07-02 09:00:00,1903.6800537109,102.90000152588,105
2022-07-02 09:15:00,1916.3199462891,99.599998474121,104
2022-07-02 09:30:00,1989.1199951172,106.69999694824,97
2022-07-02 09:45:00,2004.4799804688,102.30000305176,108
2022-07-02 10:00:00,1963.5200195312,108.5,105
2022-07-02 10:15:00,1898.0799560547,108.19999694824,115
2022-07-02 10:30:00,1926.0799560547,99.5,110
2022-07-02 10:45:00,1747.3599853516,100.40000152588,96
2022-07-02 11:00:00,1734.0799560547,99.599998474121,105
2022-07-02 11:15:00,1669.1199951172,101.09999847412,105
2022-07-02 11:30:00,1588,96.5,88
2022-07-02 11:45:00,1727.6800537109,91.5,94
2022-07-02 12:00:00,1928.4799804688,92.900001525879,98
2022-07-02 12:15:00,1859.1999511719,88.199996948242,94
2022-07-02 12:30:00,1806.8800048828,96,100
2022-07-02 12:45:00,1728.8000488281,91.699996948242,90
2022-07-02 13:00:00,1639.8399658203,90.800003051758,95
2022-07-02 13:15:00,1586.2399902344,77.099998474121,84
2022-07-02 13:30:00,1703.6800537109,75.900001525879,75
2022-07-02 13:45:00,1680.9599609375,85.300003051758,82
2022-07-02 14:00:00,1727.6800537109,83.199996948242,88
2022-07-02 14:15:00,1711.1999511719,84.400001525879,80
2022-07-02 14:30:00,1646.5600585938,87.400001525879,88
2022-07-02 14:45:00,1638.7199707031,80.599998474121,81
2022-07-02 15:00:00,1714.7199707031,78.5,83
2022-07-02 15:15:00,1690.7199707031,78.5,88
2022-07-02 15:30:00,1670.4000244141,86.199996948242,80
2022-07-02 15:45:00,1628.4799804688,79.5,88
2022-07-02 16:00:00,1572,80,89
2022-07-02 16:15:00,1692,79.199996948242,79
2022-07-02 16:30:00,1618.4000244141,84.599998474121,85
2022-07-02 16:45:00,1572.1600341797,79.599998474121,83
2022-07-02 17:00:00,1573.7600097656,78.900001525879,76
2022-07-02 17:15:00,1640.8000488281,83.800003051758,86
2022-07-02 17:30:00,1688.6400146484,86.699996948242,78
2022-07-02 17:45:00,1736.6400146484,83.599998474121,87
2022-07-02 18:00:00,1695.8399658203,80,87
2022-07-02 18:15:00,1632.1600341797,76.400001525879,80
2022-07-02 18:30:00,1631.0400390625,80.300003051758,85
2022-07-02 18:45:00,1502.2399902344,78,84
2022-07-02 19:00:00,1676.3199462891,75.900001525879,75
2022-07-02 19:15:00,1558.2399902344,76.400001525879,79
2022-07-02 19:30:00,1481.2800292969,81.599998474121,86
2022-07-02 19:45:00,1449.7600097656,80.400001525879,74
2022-07-02 20:00:00,1374.4000244141,76.300003051758,81
2022-07-02 20:15:00,1395.0400390625,87.199996948242,86
2022-07-02 20:30:00,1451.3599853516,80.099998474121,78
2022-07-02 20:45:00,1395.8399658203,81.800003051758,83
2022-07-02 21:00:00,1423.1999511719,82.300003051758,76
2022-07-02 21:15:00,1332.4799804688,78.5,84
2022-07-02 21:30:00,1241.2800292969,76.900001525879,81
2022-07-02 21:45:00,1214.5600585938,113,92
2022-07-02 22:00:00,1136.1600341797,113.5,106
2022-07-02 22:15:00,728.79998779297,112.90000152588,106
2022-07-02 22:30:00,813.91998291016,73.699996948242,67
2022-07-02 22:45:00,728.79998779297,75.800003051758,68
2022-07-02 23:00:00,835.52001953125,53.299999237061,67
2022-07-02 23:15:00,770.71997070312,45.700000762939,55
2022-07-02 23:30:00,780.15997314453,49.299999237061,48
2022-07-02 23:45:00,728,51.099998474121,51
2022-07-03 00:00:00,739.52001953125,49.299999237061,46
2022-07-03 00:15:00,675.35998535156,54.299999237061,52
2022-07-03 00:30:00,643.35998535156,40.400001525879,43
2022-07-03 00:45:00,663.03997802734,40.099998474121,38
2022-07-03 01:00:00,683.84002685547,40.299999237061,43
2022-07-03 01:15:00,658.55999755859,40,38
2022-07-03 01:30:00,674.23999023438,38.299999237061,42
2022-07-03 01:45:00,708.47998046875,38.799999237061,41
2022-07-03 02:00:00,697.91998291016,35.700000762939,37
2022-07-03 02:15:00,686.40002441406,40.200000762939,41
2022-07-03 02:30:00,576,38,39
2022-07-03 02:45:00,572.96002197266,39.5,36
2022-07-03 03:00:00,771.20001220703,38.599998474121,41
2022-07-03 03:15:00,632.47998046875,37.599998474121,41
2022-07-03 03:30:00,571.84002685547,38.400001525879,37
2022-07-03 03:45:00,580,37.599998474121,40
2022-07-03 04:00:00,563.35998535156,40.5,37
2022-07-03 04:15:00,565.76000976562,38.5,39
2022-07-03 04:30:00,558.23999023438,40.5,40
2022-07-03 04:45:00,559.03997802734,40.299999237061,37
2022-07-03 05:00:00,508.16000366211,28.799999237061,37
2022-07-03 05:15:00,495.35998535156,27.200000762939,28
2022-07-03 05:30:00,493.76000976562,27.39999961853,25
2022-07-03 05:45:00,477.76000976562,27.700000762939,27
2022-07-03 06:00:00,525.76000976562,27.10000038147,28
2022-07-03 06:15:00,520.64001464844,27.200000762939,25
2022-07-03 06:30:00,505.76000976562,25.10000038147,27
2022-07-03 06:45:00,491.04000854492,26.799999237061,28
2022-07-03 07:00:00,483.04000854492,26.299999237061,24
2022-07-03 07:15:00,527.35998535156,25.39999961853,27
2022-07-03 07:30:00,454.23999023438,26.10000038147,26
2022-07-03 07:45:00,545.11999511719,24.799999237061,25
2022-07-03 08:00:00,540.47998046875,26.5,27
2022-07-03 08:15:00,464.79998779297,27.60000038147,26
2022-07-03 08:30:00,462.88000488281,26.299999237061,26
2022-07-03 08:45:00,560.96002197266,26.39999961853,27
2022-07-03 09:00:00,589.44000244141,25.299999237061,25
2022-07-03 09:15:00,589.59997558594,26.89999961853,28
2022-07-03 09:30:00,580.15997314453,26.799999237061,28
2022-07-03 09:45:00,565.44000244141,26.849998474121,40.360824584961
2022-07-03 10:00:00,591.03997802734,26.849998474121,40.360824584961
2022-07-03 10:15:00,547.52001953125,,40.360824584961
2022-07-03 10:30:00,594.08001708984,,40.360824584961
2022-07-03 10:45:00,590.40002441406,,40.360824584961
2022-07-03 11:00:00,560.79998779297,,40.360824584961
2022-07-03 11:15:00,554.40002441406,,40.360824584961
2022-07-03 11:30:00,605.91998291016,,40.360824584961
2022-07-03 11:45:00,640.96002197266,,40.360824584961
2022-07-03 12:00:00,554.08001708984,,40.360824584961
2022-07-03 12:15:00,613.44000244141,,40.360824584961
2022-07-03 12:30:00,577.91998291016,,40.360824584961
2022-07-03 12:45:00,576.32000732422,,40.360824584961
2022-07-03 13:00:00,614.88000488281,,40.360824584961
2022-07-03 13:15:00,593.59997558594,,40.360824584961
2022-07-03 13:30:00,560.96002197266,,40.360824584961
2022-07-03 13:45:00,583.67999267578,,40.360824584961
2022-07-03 14:00:00,567.35998535156,,40.360824584961
2022-07-03 14:15:00,562.23999023438,,40.360824584961
2022-07-03 14:30:00,556.64001464844,,40.360824584961
2022-07-03 14:45:00,571.20001220703,,40.360824584961
2022-07-03 15:00:00,586.08001708984,,40.360824584961
2022-07-03 15:15:00,610.23999023438,,40.360824584961
2022-07-03 15:30:00,595.52001953125,,40.360824584961
2022-07-03 15:45:00,612.96002197266,,40.360824584961
2022-07-03 16:00:00,572.64001464844,,40.360824584961
2022-07-03 16:15:00,579.20001220703,,40.360824584961
2022-07-03 16:30:00,560.15997314453,,40.360824584961
2022-07-03 16:45:00,578.40002441406,,40.360824584961
2022-07-03 17:00:00,597.28002929688,,40.360824584961
2022-07-03 17:15:00,574.55999755859,,40.360824584961
2022-07-03 17:30:00,591.35998535156,,40.360824584961
2022-07-03 17:45:00,581.44000244141,,40.360824584961
2022-07-03 18:00:00,636.64001464844,,40.360824584961
2022-07-03 18:15:00,581.76000976562,,40.360824584961
2022-07-03 18:30:00,578.55999755859,,40.360824584961
2022-07-03 18:45:00,588,,40.360824584961
2022-07-03 19:00:00,621.91998291016,,40.360824584961
2022-07-03 19:15:00,630.23999023438,,40.360824584961
2022-07-03 19:30:00,604.47998046875,,40.360824584961
2022-07-03 19:45:00,570.23999023438,,40.360824584961
2022-07-03 20:00:00,584.79998779297,,40.360824584961
2022-07-03 20:15:00,588.15997314453,,40.360824584961
2022-07-03 20:30:00,612.79998779297,,40.360824584961
2022-07-03 20:45:00,564.47998046875,,40.360824584961
2022-07-03 21:00:00,592,,40.360824584961
2022-07-03 21:15:00,582.88000488281,,40.360824584961
2022-07-03 21:30:00,639.35998535156,,40.360824584961
2022-07-03 21:45:00,628.79998779297,,40.360824584961
2022-07-03 22:00:00,572.96002197266,,40.360824584961
2022-07-03 22:15:00,560.47998046875,,40.360824584961
2022-07-03 22:30:00,564.64001464844,,40.360824584961
2022-07-03 22:45:00,563.03997802734,,40.360824584961
2022-07-03 23:00:00,568.47998046875,,40.360824584961
2022-07-03 23:15:00,568.96002197266,,40.360824584961
2022-07-03 23:30:00,554.88000488281,,40.360824584961
2022-07-03 23:45:00,543.35998535156,,40.360824584961
2022-07-04 00:00:00,571.84002685547,,40.360824584961
2022-07-04 00:15:00,556.96002197266,,40.360824584961
2022-07-04 00:30:00,522.55999755859,,40.360824584961
2022-07-04 00:45:00,526.55999755859,,40.360824584961
2022-07-04 01:00:00,549.28002929688,,40.360824584961
2022-07-04 01:15:00,556.32000732422,,40.360824584961
2022-07-04 01:30:00,519.84002685547,,40.360824584961
2022-07-04 01:45:00,553.44000244141,,40.360824584961
2022-07-04 02:00:00,517.28002929688,,40.360824584961
2022-07-04 02:15:00,517.44000244141,,40.360824584961
2022-07-04 02:30:00,524.79998779297,,40.360824584961
2022-07-04 02:45:00,509.44000244141,,40.360824584961
2022-07-04 03:00:00,548.32000732422,,40.360824584961
2022-07-04 03:15:00,534.55999755859,,40.360824584961
2022-07-04 03:30:00,522.55999755859,,40.360824584961
2022-07-04 03:45:00,621.91998291016,,40.360824584961
2022-07-04 04:00:00,614.88000488281,,40.360824584961
2022-07-04 04:15:00,638.08001708984,,40.360824584961
2022-07-04 04:30:00,774.71997070312,,40.360824584961
2022-07-04 04:45:00,831.03997802734,,40.360824584961
2022-07-04 05:00:00,948.32000732422,,40.360824584961
2022-07-04 05:15:00,1128.3199462891,,40.360824584961
2022-07-04 05:30:00,1759.3599853516,,40.360824584961
2022-07-04 05:45:00,1438.2399902344,,40.360824584961
2022-07-04 06:00:00,1853.7600097656,,40.360824584961
2022-07-04 06:15:00,1652.6400146484,,40.360824584961
2022-07-04 06:30:00,1462.4000244141,,40.360824584961
2022-07-04 06:45:00,1671.1999511719,,40.360824584961
2022-07-04 07:00:00,1924.3199462891,,40.360824584961
2022-07-04 07:15:00,1971.8399658203,,40.360824584961
2022-07-04 07:30:00,1895.6800537109,,40.360824584961
2022-07-04 07:45:00,1892.9599609375,,40.360824584961
2022-07-04 08:00:00,1899.0400390625,,40.360824584961
2022-07-04 08:15:00,1952.9599609375,,40.360824584961
2022-07-04 08:30:00,1992.4799804688,,40.360824584961
2022-07-04 08:45:00,1747.5200195312,,40.360824584961
2022-07-04 09:00:00,1887.6800537109,,40.360824584961
2022-07-04 09:15:00,2103.8400878906,100.19999694824,40.360824584961
2022-07-04 09:30:00,2100,100.19999694824,40.360824584961
2022-07-04 09:45:00,1915.5200195312,109.59999847412,40.360824584961
2022-07-04 10:00:00,1989.2800292969,90.800003051758,105
2022-07-04 10:15:00,2045.2800292969,112.19999694824,96
2022-07-04 10:30:00,1970.2399902344,101.19999694824,111
2022-07-04 10:45:00,1886.4000244141,111.80000305176,115
2022-07-04 11:00:00,2040.3199462891,93.800003051758,100
2022-07-04 11:15:00,1978.4000244141,93.099998474121,106
2022-07-04 11:30:00,1663.0400390625,109,100
2022-07-04 11:45:00,1776.9599609375,80.099998474121,96
2022-07-04 12:00:00,1901.2800292969,77.300003051758,87
2022-07-04 12:15:00,2011.1999511719,,102.26316070557
2022-07-04 12:30:00,1990.7199707031,,102.26316070557
2022-07-04 12:45:00,1893.7600097656,,102.26316070557
2022-07-04 13:00:00,1830.8800048828,,102.26316070557
2022-07-04 13:15:00,2019.6800537109,,102.26316070557
2022-07-04 13:30:00,2073.4399414062,,102.26316070557
2022-07-04 13:45:00,1880.3199462891,,102.26316070557
2022-07-04 14:00:00,1837.2800292969,,102.26316070557
2022-07-04 14:15:00,2012.6400146484,,102.26316070557
2022-07-04 14:30:00,2010.0799560547,,102.26316070557
2022-07-04 14:45:00,1917.9200439453,,102.26316070557
2022-07-04 15:00:00,1987.0400390625,,102.26316070557
2022-07-04 15:15:00,1976.6400146484,,102.26316070557
2022-07-04 15:30:00,1922.2399902344,,102.26316070557
2022-07-04 15:45:00,1908,,102.26316070557
2022-07-04 16:00:00,1943.1999511719,,102.26316070557
2022-07-04 16:15:00,1884.3199462891,90.400001525879,102.26316070557
2022-07-04 16:30:00,1970.4000244141,90.400001525879,102.26316070557
2022-07-04 16:45:00,1880.8000488281,92.800003051758,102.26316070557
