Timestamp,Electricity Power (kW)
2023-08-29 09:00:00,1683.3599853516
2023-08-29 10:00:00,1898.7199707031
2023-08-29 11:00:00,1955.8399658203
2023-08-29 12:00:00,1866.2399902344
2023-08-29 13:00:00,1802.4000244141
2023-08-29 14:00:00,1566.4000244141
2023-08-29 15:00:00,1725.1199951172
2023-08-29 16:00:00,1714.5600585938
2023-08-29 17:00:00,1752.9599609375
2023-08-29 18:00:00,1441.9200439453
2023-08-29 19:00:00,1843.0400390625
2023-08-29 20:00:00,1214.0799560547
2023-08-29 21:00:00,1604.8000488281
2023-08-29 22:00:00,1351.5200195312
2023-08-29 23:00:00,1520.6400146484
2023-08-30 00:00:00,940.32000732422
2023-08-30 01:00:00,721.91998291016
2023-08-30 02:00:00,690.40002441406
2023-08-30 03:00:00,708.96002197266
2023-08-30 04:00:00,713.11999511719
2023-08-30 05:00:00,963.52001953125
2023-08-30 06:00:00,1663.0400390625
2023-08-30 07:00:00,1923.3599853516
2023-08-30 08:00:00,1843.0400390625
2023-08-30 09:00:00,1586.8800048828
2023-08-30 10:00:00,2006.8800048828
2023-08-30 11:00:00,1932.4799804688
2023-08-30 12:00:00,1815.5200195312
2023-08-30 13:00:00,1832.8000488281
2023-08-30 14:00:00,1811.8399658203
2023-08-30 15:00:00,1721.2800292969
2023-08-30 16:00:00,1767.6800537109
2023-08-30 17:00:00,1766.0799560547
2023-08-30 18:00:00,1597.1199951172
2023-08-30 19:00:00,1701.1199951172
2023-08-30 20:00:00,1149.1199951172
2023-08-30 21:00:00,1583.5200195312
2023-08-30 22:00:00,1306.4000244141
2023-08-30 23:00:00,1493.5999755859
2023-08-31 00:00:00,684.15997314453
2023-08-31 01:00:00,740.15997314453
2023-08-31 02:00:00,709.44000244141
2023-08-31 03:00:00,688.64001464844
2023-08-31 04:00:00,796.47998046875
2023-08-31 05:00:00,1432.0
2023-08-31 06:00:00,1628.1600341797
2023-08-31 07:00:00,1809.4399414062
2023-08-31 08:00:00,1820.4799804688
2023-08-31 09:00:00,1730.2399902344
2023-08-31 10:00:00,1861.2800292969
2023-08-31 11:00:00,1922.0799560547
2023-08-31 12:00:00,1771.5200195312
2023-08-31 13:00:00,1809.9200439453
2023-08-31 14:00:00,1697.9200439453
2023-08-31 15:00:00,1694.0799560547
2023-08-31 16:00:00,1756.4799804688
2023-08-31 17:00:00,1634.4000244141
2023-08-31 18:00:00,1483.5200195312
2023-08-31 19:00:00,1571.5200195312
2023-08-31 20:00:00,1355.0400390625
2023-08-31 21:00:00,1645.1199951172
2023-08-31 22:00:00,1266.7199707031
2023-08-31 23:00:00,1502.0799560547
